"ServerName","ID","Domain","ServerName","","Priority","FindingsGroup","Finding","DatabaseName","URL","Details","CheckID"
"MSI","24203","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_meta_repository_import_queue table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24204","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_meta_repository_import_status table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24205","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_meta_repository_import_thread table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24206","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_meta_server table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24207","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_meta_snapshot_header_baseline table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24208","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_meta_sql_query table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24209","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_meta_system_configuration table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24210","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_meta_system_configuration_scd table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24211","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_meta_table table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24212","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_meta_wait_stats table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24213","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_stage_perf_os_wait_stats table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24214","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_stage_repository_tables_to_import table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24215","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_stage_ring_buffer table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24216","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_stage_xes_exec_count table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24217","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The sqlwatch_trend_perf_os_performance_counters table in the master database was created by end users on Feb 11 2026  3:59AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24218","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The SSMSwaffleAll table in the master database was created by end users on Feb 24 2026  7:16PM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24219","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The stpSecurity_Checklist_Table table in the master database was created by end users on Mar 12 2026 11:30AM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24220","","MSI","2026-03-15 20:13:50 +13:00","200","Informational","Tables in the Master Database","master","https://www.brentozar.com/go/mastuser","The VersionTable table in the master database was created by end users on Feb 24 2026  7:40PM. Tables in the master database may not be restored in the event of a disaster.","27"
"MSI","24221","","MSI","2026-03-15 20:13:50 +13:00","200","Licensing","Non-Production License","","https://www.brentozar.com/go/licensing","We're not the licensing police, but if this is supposed to be a production server, and you're running Developer Edition (64-bit) the good folks at Microsoft might get upset with you. Better start counting those cores.","173"
"MSI","24222","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job PerformanceMonitor - Collection has not been set up to notify an operator if it fails. Executions: 55 - last execution started on 2026-03-15, at 20:13:00, with status ""Succeeded"".","94"
"MSI","24223","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job PerformanceMonitor - Data Retention has not been set up to notify an operator if it fails. Executions: 15 - last execution started on 2026-03-15, at 02:00:00, with status ""Succeeded"".","94"
"MSI","24224","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job PerformanceMonitor - Hung Job Monitor has not been set up to notify an operator if it fails. Executions: 55 - last execution started on 2026-03-15, at 20:10:00, with status ""Succeeded"".","94"
"MSI","24225","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-INTERNAL-ACTIONS has not been set up to notify an operator if it fails. Executions: 55 - last execution started on 2026-03-15, at 20:13:17, with status ""Succeeded"".","94"
"MSI","24226","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-INTERNAL-CHECKS has not been set up to notify an operator if it fails. Executions: 55 - last execution started on 2026-03-15, at 20:12:43, with status ""Succeeded"".","94"
"MSI","24227","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-INTERNAL-CONFIG has not been set up to notify an operator if it fails. Executions: 11 - last execution started on 2026-03-15, at 20:00:26, with status ""Succeeded"".","94"
"MSI","24228","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-INTERNAL-RETENTION has not been set up to notify an operator if it fails. Executions: 37 - last execution started on 2026-03-15, at 20:00:20, with status ""Succeeded"".","94"
"MSI","24229","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-INTERNAL-TRENDS has not been set up to notify an operator if it fails. Executions: 28 - last execution started on 2026-03-15, at 20:01:50, with status ""Succeeded"".","94"
"MSI","24230","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-LOGGER-AG has not been set up to notify an operator if it fails. Executions: 55 - last execution started on 2026-03-15, at 20:13:12, with status ""Succeeded"".","94"
"MSI","24231","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-LOGGER-AGENT-HISTORY has not been set up to notify an operator if it fails. Executions: 55 - last execution started on 2026-03-15, at 20:10:00, with status ""Succeeded"".","94"
"MSI","24232","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-LOGGER-DISK-UTILISATION has not been set up to notify an operator if it fails. Executions: 28 - last execution started on 2026-03-15, at 20:04:37, with status ""Succeeded"".","94"
"MSI","24233","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-LOGGER-INDEXES has not been set up to notify an operator if it fails. Executions: 19 - last execution started on 2026-03-15, at 00:15:00, with status ""Succeeded"".","94"
"MSI","24234","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-LOGGER-PERFORMANCE has not been set up to notify an operator if it fails. Executions: 28 - last execution started on 2026-03-15, at 20:13:22, with status ""Succeeded"".","94"
"MSI","24235","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-LOGGER-PROCS has not been set up to notify an operator if it fails. Executions: 55 - last execution started on 2026-03-15, at 20:10:30, with status ""Succeeded"".","94"
"MSI","24236","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-LOGGER-SYSCONFIG has not been set up to notify an operator if it fails. Executions: 30 - last execution started on 2026-03-15, at 00:00:00, with status ""Succeeded"".","94"
"MSI","24237","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-LOGGER-XES has not been set up to notify an operator if it fails. Executions: 28 - last execution started on 2026-03-15, at 20:13:12, with status ""Succeeded"".","94"
"MSI","24238","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Agent Jobs Without Failure Emails","","https://www.brentozar.com/go/alerts","The job SQLWATCH-REPORT-AZMONITOR has not been set up to notify an operator if it fails. Executions: 55 - last execution started on 2026-03-15, at 20:10:21, with status ""Succeeded"".","94"
"MSI","24239","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Alerts Configured without Follow Up","","https://www.brentozar.com/go/alert","SQL Server Agent alerts have been configured but they either do not notify anyone or else they do not take any action.  This is a free, easy way to get notified of corruption, job failures, or major outages even before monitoring systems pick it up.","59"
"MSI","24240","","MSI","2026-03-15 20:13:50 +13:00","200","Monitoring","Extended Events Hyperextension","","https://www.brentozar.com/go/xe","Hey big spender, you have 6 Extended Events sessions running. You sure you meant to do that?","176"
"MSI","24241","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","Agent XPs","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1071"
"MSI","24242","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","backup checksum default","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1070"
"MSI","24243","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","backup compression default","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1073"
"MSI","24244","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","blocked process threshold (s)","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 5.","1009"
"MSI","24245","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","contained database authentication","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1068"
"MSI","24246","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","cost threshold for parallelism","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 5 and it has been set to 50.","1012"
"MSI","24247","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","Database Mail XPs","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1072"
"MSI","24248","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","max degree of parallelism","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 11.","1029"
"MSI","24249","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","max server memory (MB)","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 2147483647 and it has been set to 3276.","1031"
"MSI","24250","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","max text repl size (B)","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 65536 and it has been set to -1.","1032"
"MSI","24251","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","Ole Automation Procedures","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1039"
"MSI","24252","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","optimize for ad hoc workloads","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1041"
"MSI","24253","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","recovery interval (min)","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1047"
"MSI","24254","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","remote admin connections","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1049"
"MSI","24255","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","show advanced options","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1057"
"MSI","24256","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","version high part of SQL Server","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 1114112 and it has been set to 1048576.","269"
"MSI","24257","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","version low part of SQL Server","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 52428803 and it has been set to 277872644.","269"
"MSI","24258","","MSI","2026-03-15 20:13:50 +13:00","200","Non-Default Server Config","xp_cmdshell","","https://www.brentozar.com/go/conf","This sp_configure option has been changed.  Its default value is 0 and it has been set to 1.","1065"
"MSI","24259","","MSI","2026-03-15 20:13:50 +13:00","200","Performance","SSAS/SSIS/SSRS Installed","","https://www.BrentOzar.com/go/services","Did you know you have other SQL Server services installed on this box other than the engine? It can be a real performance pain.","224"
"MSI","24260","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","ANSI NULL Default Enabled","SQLWATCH","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","135"
"MSI","24261","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Auto Create Stats Incremental Enabled","LXLCloudGateway","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","134"
"MSI","24262","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Broker Enabled","PBIReportServer","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","230"
"MSI","24263","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Broker Enabled","PBIReportServerTempDB","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","230"
"MSI","24264","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Broker Enabled","PerformanceMonitor","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","230"
"MSI","24265","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Containment Enabled","SQLDBA.ORG","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","141"
"MSI","24266","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Forced Parameterization Enabled","SQLDBA.ORG","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","138"
"MSI","24267","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Read Committed Snapshot Isolation Enabled","SQLDBA.ORG","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","133"
"MSI","24268","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Read Committed Snapshot Isolation Enabled","SQLWATCH","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","133"
"MSI","24269","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Snapshot Isolation Enabled","SQLDBA.ORG","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","132"
"MSI","24270","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Snapshot Isolation Enabled","SQLWATCH","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","132"
"MSI","24271","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Config","Trustworthy Enabled","SQLWATCH","https://www.brentozar.com/go/dbdefaults","This database setting is not the default.","137"
"MSI","24272","","MSI","2026-03-15 20:13:50 +13:00","210","Non-Default Database Scoped Config","MAXDOP","SQLDBA.ORG","https://www.brentozar.com/go/dbscope","Set value: 10 Default: 0 Set value for secondary: Empty Default value for secondary: Empty","194"
"MSI","24273","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Database Owner <> sa","Capitec_PowerBI","https://www.brentozar.com/go/owndb","Database name: Capitec_PowerBI   Owner name: MSI\afsul","55"
"MSI","24274","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Database Owner <> sa","LXLCloudGateway","https://www.brentozar.com/go/owndb","Database name: LXLCloudGateway   Owner name: MSI\afsul","55"
"MSI","24275","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Database Owner <> sa","PBIReportServer","https://www.brentozar.com/go/owndb","Database name: PBIReportServer   Owner name: MSI\afsul","55"
"MSI","24276","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Database Owner <> sa","PBIReportServerTempDB","https://www.brentozar.com/go/owndb","Database name: PBIReportServerTempDB   Owner name: MSI\afsul","55"
"MSI","24277","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Database Owner <> sa","PerformanceMonitor","https://www.brentozar.com/go/owndb","Database name: PerformanceMonitor   Owner name: MSI\afsul","55"
"MSI","24278","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Database Owner <> sa","ReportServer","https://www.brentozar.com/go/owndb","Database name: ReportServer   Owner name: MSI\afsul","55"
"MSI","24279","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Database Owner <> sa","ReportServerTempDB","https://www.brentozar.com/go/owndb","Database name: ReportServerTempDB   Owner name: MSI\afsul","55"
"MSI","24280","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Database Owner <> sa","SQLDBA.ORG","https://www.brentozar.com/go/owndb","Database name: SQLDBA.ORG   Owner name: MSI\afsul","55"
"MSI","24281","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Database Owner <> sa","SQLWATCH","https://www.brentozar.com/go/owndb","Database name: SQLWATCH   Owner name: MSI\afsul","55"
"MSI","24282","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Elevated Permissions on a Database","LXLCloudGateway","https://www.brentozar.com/go/elevated","In [LXLCloudGateway], user [LEXEL\pbi.admin]  has the role [db_owner].  This user can perform tasks beyond just reading and writing data.","86"
"MSI","24283","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Elevated Permissions on a Database","msdb","https://www.brentozar.com/go/elevated","In [msdb], user [NT Service\SQLSERVERAGENT]  has the role [db_owner].  This user can perform tasks beyond just reading and writing data.","86"
"MSI","24284","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Elevated Permissions on a Database","PBIReportServer","https://www.brentozar.com/go/elevated","In [PBIReportServer], user [RSExecRole]  has the role [db_owner].  This user can perform tasks beyond just reading and writing data.","86"
"MSI","24285","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Elevated Permissions on a Database","PBIReportServerTempDB","https://www.brentozar.com/go/elevated","In [PBIReportServerTempDB], user [RSExecRole]  has the role [db_owner].  This user can perform tasks beyond just reading and writing data.","86"
"MSI","24286","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Elevated Permissions on a Database","ReportServer","https://www.brentozar.com/go/elevated","In [ReportServer], user [RSExecRole]  has the role [db_owner].  This user can perform tasks beyond just reading and writing data.","86"
"MSI","24287","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Elevated Permissions on a Database","ReportServerTempDB","https://www.brentozar.com/go/elevated","In [ReportServerTempDB], user [RSExecRole]  has the role [db_owner].  This user can perform tasks beyond just reading and writing data.","86"
"MSI","24288","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Jobs Owned By Users","","https://www.brentozar.com/go/owners","Job [PerformanceMonitor - Collection] is owned by [MSI\afsul] - meaning if their login is disabled or not available due to Active Directory problems, the job will stop working.","6"
"MSI","24289","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Jobs Owned By Users","","https://www.brentozar.com/go/owners","Job [PerformanceMonitor - Data Retention] is owned by [MSI\afsul] - meaning if their login is disabled or not available due to Active Directory problems, the job will stop working.","6"
"MSI","24290","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Jobs Owned By Users","","https://www.brentozar.com/go/owners","Job [PerformanceMonitor - Hung Job Monitor] is owned by [MSI\afsul] - meaning if their login is disabled or not available due to Active Directory problems, the job will stop working.","6"
"MSI","24291","","MSI","2026-03-15 20:13:50 +13:00","230","Security","Sysadmins","","https://www.brentozar.com/go/sa","Login [MSI\afsul] is a sysadmin - meaning they can do absolutely anything in SQL Server, including dropping databases or hiding their tracks.","4"
"MSI","24292","","MSI","2026-03-15 20:13:50 +13:00","250","Informational","SQL Server Agent is running under an NT Service account","","https://www.brentozar.com/go/setup","I'm running as NT Service\SQLSERVERAGENT.","170"
"MSI","24293","","MSI","2026-03-15 20:13:50 +13:00","250","Informational","SQL Server is running under an NT Service account","","https://www.brentozar.com/go/setup","I'm running as NT Service\MSSQLSERVER.","169"
"MSI","24294","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Azure Managed Instance","","https://www.BrentOzar.com/go/azurevm","cpu_rate: 2200, memory_limit_mb: 17592186044415, process_memory_limit_mb: 0, workingset_limit_mb: 0","222"
"MSI","24295","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Data Size","","","9 databases, 141.08 GB total file size","232"
"MSI","24296","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Default Trace Contents","","https://www.brentozar.com/go/trace","The default trace holds 54 hours of data between Mar 13 2026  2:38PM and Mar 15 2026  8:13PM. The default trace files are located in: C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\Log","106"
"MSI","24297","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Drive C Space","","","606.58 GB free on C drive (Windows) out of 1,881.61 GB total (67.76% used)","92"
"MSI","24298","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Hardware","","","Logical processors: 22. Physical memory: 31GB.","84"
"MSI","24299","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Hardware - Memory Counters","","https://www.brentozar.com/go/target","Target Server Memory (GB): 3.2 Total Server Memory (GB): 3.2","266"
"MSI","24300","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Hardware - NUMA Config","","","Node: 0 State: ONLINE Online schedulers: 11 Offline schedulers: 0 Processor Group: 0 Memory node: 0 Memory VAS Reserved GB: 160","114"
"MSI","24301","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Hardware - NUMA Config","","","Node: 1 State: ONLINE Online schedulers: 11 Offline schedulers: 0 Processor Group: 0 Memory node: 0 Memory VAS Reserved GB: 160","114"
"MSI","24302","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Instance Stacking","","https://www.brentozar.com/go/babygotstacked/","Your Server has 2 Instances of SQL Server installed. More than one is usually a bad idea. Read the URL for more info.","212"
"MSI","24303","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Instant File Initialization Enabled","","https://www.brentozar.com/go/instant","The service account has the Perform Volume Maintenance Tasks permission.","193"
"MSI","24304","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Operating System Version","","https://en.wikipedia.org/wiki/List_of_Microsoft_Windows_versions","You're running Windows 10 Home, version 10.0","172"
"MSI","24305","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Power Plan","","https://www.brentozar.com/blitz/power-mode/","Your server has 3.07GHz CPUs, and is in balanced power mode -- Uh... you want your CPUs to run at full speed, right?","211"
"MSI","24306","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Server Last Restart","","","Mar 12 2026 12:33AM","91"
"MSI","24307","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Server Name","","https://www.brentozar.com/go/servername","MSI","130"
"MSI","24308","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Services","","","Service: SQL Full-text Filter Daemon Launcher (MSSQLSERVER) runs under service account NT Service\MSSQLFDLauncher. Last startup time: not shown.. Startup type: Manual, currently Running.","83"
"MSI","24309","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Services","","","Service: SQL Server (MSSQLSERVER) runs under service account NT Service\MSSQLSERVER. Last startup time: Mar 12 2026 12:36AM. Startup type: Automatic, currently Running.","83"
"MSI","24310","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Services","","","Service: SQL Server Agent (MSSQLSERVER) runs under service account NT Service\SQLSERVERAGENT. Last startup time: not shown.. Startup type: Automatic, currently Running.","83"
"MSI","24311","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","SQL Server Last Restart","","","Mar 12 2026 12:36AM","88"
"MSI","24312","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","SQL Server Service","","","Version: 16.0.4240.4. Patch Level: RTM. Cumulative Update: CU23. Edition: Developer Edition (64-bit). Availability Groups Enabled: 0. Availability Groups Manager Status: 1","85"
"MSI","24313","","MSI","2026-03-15 20:13:50 +13:00","250","Server Info","Virtual Server","","https://www.brentozar.com/go/virtual","Type: (HYPERVISOR)","103"
"MSI","24314","","MSI","2026-03-15 20:13:50 +13:00","254","Rundate","Mar 15 2026  8:13PM","","http://FirstResponderKit.org/","Captain's log: stardate something and something...","156"
"MSI","24315","","MSI","2026-03-15 20:13:50 +13:00","255","Thanks!","From Your Community Volunteers","","http://FirstResponderKit.org","We hope you found this tool useful.","-1"
